date,value
2026-01-02,69.12000274658203
2026-01-05,67.94000244140625
2026-01-06,67.83999633789062
2026-01-07,67.54000091552734
2026-01-08,69.37000274658203
2026-01-09,70.51000213623047
2026-01-12,70.5
2026-01-13,71.23999786376953
2026-01-14,71.44000244140625
2026-01-15,70.4800033569336
2026-01-16,70.44000244140625
2026-01-20,71.75
2026-01-21,72.01000213623047
2026-01-22,71.87000274658203
2026-01-23,72.87999725341797
2026-01-26,72.55999755859375
2026-01-27,73.55000305175781
2026-01-28,73.05999755859375
2026-01-29,73.43000030517578
2026-01-30,74.80999755859375
2026-02-02,75.33000183105469
2026-02-03,76.88999938964844
2026-02-04,77.3499984741211
2026-02-05,78.51000213623047
2026-02-06,79.02999877929688
2026-02-09,77.97000122070312
2026-02-10,76.80999755859375
2026-02-11,78.5999984741211
2026-02-12,79.0
2026-02-13,78.68000030517578
