date,value
2026-01-02,16.3799991607666
2026-01-05,15.399999618530273
2026-01-06,13.529999732971191
2026-01-07,14.09000015258789
2026-01-08,13.449999809265137
2026-01-09,12.489999771118164
2026-01-12,12.819999694824219
2026-01-13,12.619999885559082
2026-01-14,13.079999923706055
2026-01-15,12.210000038146973
2026-01-16,12.010000228881836
2026-01-20,12.260000228881836
2026-01-21,12.079999923706055
2026-01-22,12.149999618530273
2026-01-23,11.930000305175781
2026-01-26,11.529999732971191
2026-01-27,12.670000076293945
2026-01-28,11.8100004196167
2026-01-29,11.949999809265137
2026-01-30,11.6899995803833
2026-02-02,11.720000267028809
2026-02-03,11.819999694824219
2026-02-04,11.510000228881836
2026-02-05,10.739999771118164
2026-02-06,11.229999542236328
2026-02-09,11.300000190734863
2026-02-10,11.170000076293945
2026-02-11,11.229999542236328
2026-02-12,11.4399995803833
2026-02-13,11.6899995803833
