date,value
2026-01-01,0.09401900321245193
2026-01-02,0.10520000010728836
2026-01-03,0.10622899979352951
2026-01-04,0.11111000180244446
2026-01-05,0.11218500137329102
2026-01-06,0.11158300191164017
2026-01-07,0.10867100208997726
2026-01-08,0.10568299889564514
2026-01-09,0.10478899627923965
2026-01-10,0.10402999818325043
2026-01-11,0.1028359979391098
2026-01-12,0.10139600187540054
2026-01-13,0.1103070005774498
2026-01-14,0.10954000055789948
2026-01-15,0.10461899638175964
2026-01-17,0.10347935557365417
